Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26288795.txt","3","5","3","4","1460562","119758","[(539061, 539242), (1262776, 1262928), (1267368, 1267440), (1269808, 1269890)]","[(47661, 47830), (64118, 64262), (65777, 65845), (65857, 65942)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485295.txt","3","5","3","1","1460562","37684","[(500847, 501009)]","[(203, 357)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473947.txt","3","5","3","1","1460562","30122","[(262782, 263033)]","[(26733, 26969)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_1208473.txt","3","5","3","1","1460562","42369","[(911, 1032)]","[(100, 213)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25484963.txt","3","5","3","5","1460562","34707","[(425349, 425584), (425611, 425737), (425738, 426124), (426125, 426331), (426569, 426691)]","[(20016, 20234), (20267, 20382), (20388, 20749), (20755, 20949), (21173, 21291)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283686.txt","3","5","3","5","1460562","57136","[(13628, 13831), (395775, 395884), (1177405, 1177565), (1177644, 1177941), (1178746, 1178898)]","[(17170, 17361), (22673, 22774), (25814, 25964), (26000, 26238), (26357, 26468)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3194406.txt","3","5","3","1","1460562","15030","[(1456050, 1456158)]","[(4511, 4615)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476318.txt","3","5","3","1","1460562","24652","[(697992, 698168)]","[(21591, 21788)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25512437.txt","3","5","3","2","1460562","17940","[(428940, 429064), (429065, 429232)]","[(6913, 7025), (7054, 7211)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285216.txt","3","5","3","3","1460562","55703","[(599280, 599726), (599640, 599730), (610088, 610148)]","[(2647, 2993), (2920, 2997), (36996, 37053)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_942412.txt","3","5","3","2","1460562","42023","[(666087, 666241), (675757, 675845)]","[(37485, 37631), (39095, 39181)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_638775.txt","3","5","3","1","1460562","100076","[(497134, 497216)]","[(5578, 5656)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26288742.txt","3","5","3","8","1460562","79519","[(20975, 21016), (58551, 58621), (101638, 101744), (239646, 239726), (240432, 240851), (460706, 460822), (461688, 461871), (673428, 673738)]","[(21502, 21543), (23529, 23595), (29402, 29505), (29531, 29610), (33249, 33644), (63789, 63902), (64108, 64282), (66286, 66603)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26450563.txt","3","5","3","1","1460562","14133","[(35520, 35614)]","[(4122, 4212)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3831419.txt","3","5","3","1","1460562","31794","[(801742, 801962)]","[(13668, 13814)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26288826.txt","3","5","3","1","1460562","67274","[(1379244, 1379378)]","[(54358, 54487)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283675.txt","3","5","3","3","1460562","51321","[(1032737, 1032814), (1032980, 1033436), (1033462, 1033533)]","[(4404, 4477), (4627, 5060), (5073, 5140)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283643.txt","3","5","3","1","1460562","47560","[(1026657, 1026802)]","[(9671, 9807)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25473949.txt","3","5","3","1","1460562","59505","[(171538, 171715)]","[(37331, 37505)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41429847.txt","3","5","3","1","1460562","17631","[(650276, 650430)]","[(1492, 1634)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3176043.txt","3","5","3","3","1460562","63877","[(351670, 351936), (367313, 367577), (367647, 368150)]","[(38502, 38765), (43328, 43580), (43611, 44075)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3039832.txt","3","5","3","5","1460562","9492","[(1333442, 1333559), (1333714, 1334478), (1334270, 1334486), (1334540, 1335221), (1336392, 1336578)]","[(7114, 7227), (7390, 8110), (7916, 8118), (8133, 8729), (8751, 8928)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487151.txt","3","5","3","2","1460562","40111","[(529083, 529158), (529670, 529761)]","[(782, 853), (1305, 1394)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_4333502.txt","3","5","3","1","1460562","104356","[(403033, 403324)]","[(72425, 72700)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24598695.txt","3","5","3","8","1460562","49751","[(6811, 6921), (102004, 102172), (639841, 639971), (1142709, 1142801), (1143906, 1144109), (1144259, 1144338), (1144434, 1144523), (1428767, 1428827)]","[(3787, 3893), (9014, 9157), (31761, 31883), (34179, 34265), (37336, 37580), (37985, 38060), (38077, 38162), (41655, 41715)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26280339.txt","3","5","3","1","1460562","19802","[(252778, 253160)]","[(13740, 14102)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285794.txt","3","5","3","1","1460562","98901","[(424252, 424329)]","[(14948, 15021)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24598622.txt","3","5","3","1","1460562","41348","[(368855, 369151)]","[(39659, 39938)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283626.txt","3","5","3","1","1460562","26760","[(63972, 64184)]","[(5216, 5419)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_540829.txt","3","5","3","1","1460562","17171","[(346679, 346773)]","[(15686, 15772)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41429584.txt","3","5","3","1","1460562","30911","[(31193, 31254)]","[(7955, 8012)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476240.txt","3","5","3","1","1460562","3722","[(140834, 140936)]","[(2380, 2478)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26333469.txt","3","5","3","1","1460562","66867","[(875, 1032)]","[(58379, 58530)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23048747.txt","3","5","3","1","1460562","42521","[(587169, 587335)]","[(6623, 6781)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477755.txt","3","5","3","15","1460562","61062","[(1292879, 1292962), (1301771, 1301846), (1309799, 1309965), (1312946, 1313015), (1315621, 1315918), (1318345, 1318480), (1325106, 1325270), (1328675, 1328752), (1328820, 1328905), (1336940, 1337076), (1339029, 1339114), (1342203, 1342287), (1372739, 1372840), (1373545, 1373714), (1376841, 1377086)]","[(16551, 16630), (26449, 26520), (37758, 37916), (38914, 38979), (39276, 39511), (40531, 40658), (43275, 43420), (44746, 44819), (44827, 44908), (46973, 47094), (47647, 47728), (49245, 49325), (51407, 51506), (52395, 52552), (52879, 53110)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26267279.txt","3","5","3","1","1460562","29415","[(351354, 351454)]","[(313, 409)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30076211.txt","3","5","3","3","1460562","17117","[(431546, 432180), (431973, 432180), (432399, 432636)]","[(10183, 10775), (10587, 10775), (10975, 11200)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25484961.txt","3","5","3","1","1460562","50633","[(100979, 101136)]","[(8282, 8414)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3849423.txt","3","5","3","1","1460562","21497","[(233761, 233924)]","[(21302, 21457)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486439.txt","3","5","3","1","1460562","15796","[(57620, 57722)]","[(6476, 6574)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_29532391.txt","3","5","3","1","1460562","40300","[(937318, 937443)]","[(28308, 28429)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25486680.txt","3","5","3","3","1460562","33730","[(7636, 7705), (23921, 24003), (26181, 26228)]","[(7282, 7347), (17861, 17940), (19000, 19047)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25486968.txt","3","5","3","2","1460562","28906","[(36704, 36936), (46686, 46757)]","[(21420, 21640), (23812, 23879)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26283671.txt","3","5","3","19","1460562","91517","[(357295, 357367), (506386, 506508), (513055, 513169), (515407, 515721), (523116, 523275), (524880, 525072), (526177, 526331), (527095, 527219), (538855, 539139), (542650, 542830), (548828, 549158), (549008, 549171), (549293, 549441), (560494, 560546), (590644, 590704), (590908, 590990), (591410, 591469), (593933, 594057), (594727, 594934)]","[(22484, 22550), (41418, 41534), (43848, 43958), (49731, 50033), (64083, 64230), (64366, 64545), (65387, 65533), (65720, 65836), (71159, 71428), (73721, 73894), (75892, 76322), (76180, 76335), (76518, 77045), (77466, 77518), (77589, 77645), (79478, 79557), (79727, 79782), (81664, 81780), (84635, 91267)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26635929.txt","3","5","3","1","1460562","13896","[(40024, 40107)]","[(8069, 8144)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_48502036.txt","3","5","3","1","1460562","46120","[(875, 945)]","[(7240, 7304)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26288709.txt","3","5","3","1","1460562","46156","[(406948, 407031)]","[(41389, 41469)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_2872551.txt","3","5","3","4","1460562","46000","[(268549, 269011), (426020, 426310), (669357, 669423), (1112197, 1112444)]","[(13251, 13690), (32268, 32541), (40001, 40063), (42778, 43007)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_4333899.txt","3","5","3","4","1460562","46419","[(1459235, 1459622), (1459654, 1460037), (1459880, 1460142), (1460161, 1460417)]","[(42822, 43180), (43213, 43574), (43425, 43675), (43690, 43935)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25487299.txt","3","5","3","1","1460562","12315","[(389905, 390075)]","[(7429, 7587)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_30244353.txt","3","5","3","1","1460562","12624","[(691122, 691182)]","[(3552, 3608)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44871060.txt","3","5","3","1","1460562","79123","[(646324, 646431)]","[(13269, 13371)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_30076365.txt","3","5","3","3","1460562","9727","[(1253840, 1254752), (1253840, 1255103), (1255139, 1255301)]","[(7856, 8718), (7856, 9043), (9073, 9226)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_24598722.txt","3","5","3","1","1460562","39995","[(113930, 114119)]","[(9218, 9393)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25484631.txt","3","5","3","7","1460562","30226","[(40456, 40596), (267634, 267714), (268177, 268343), (280560, 280849), (800286, 800556), (800767, 800914), (1375772, 1375916)]","[(13559, 13691), (14051, 14128), (14150, 14297), (16868, 17139), (17852, 18106), (18264, 18399), (21389, 21525)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_23048671.txt","3","5","3","1","1460562","34465","[(5179, 5398)]","[(19756, 19963)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25478023.txt","3","5","3","1","1460562","10425","[(1118260, 1118331)]","[(8717, 8782)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25512832.txt","3","5","3","2","1460562","39709","[(417038, 417117), (754828, 754897)]","[(17715, 17790), (19652, 19717)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26288776.txt","3","5","3","11","1460562","87129","[(362371, 362548), (363713, 363869), (366113, 366230), (368524, 368752), (368836, 369151), (369114, 369197), (501804, 501898), (503735, 503945), (577403, 577904), (577563, 577914), (577994, 578186)]","[(7586, 7746), (11010, 11158), (20376, 20489), (24228, 24445), (39403, 39700), (39835, 39913), (43261, 43351), (44034, 44232), (49285, 49760), (49438, 49770), (49811, 49991)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_41389768.txt","3","5","3","1","1460562","65792","[(880108, 880175)]","[(60817, 60882)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25486438.txt","3","5","3","1","1460562","12676","[(147309, 147427)]","[(6442, 6552)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44162590.txt","3","5","3","2","1460562","45118","[(1313485, 1313662), (1314868, 1314969)]","[(2359, 2517), (3143, 3243)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_3831590.txt","3","5","3","1","1460562","26963","[(370238, 370358)]","[(14660, 14772)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26285147.txt","3","5","3","9","1460562","68745","[(67354, 67412), (594100, 594205), (601725, 601818), (614452, 614511), (670876, 671192), (671202, 671311), (671498, 672016), (672012, 672333), (681807, 682030)]","[(17498, 17552), (20683, 20776), (57120, 57200), (58471, 58526), (61363, 61691), (61702, 61803), (61962, 62446), (62447, 62694), (63932, 64144)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26634418.txt","3","5","3","2","1460562","17895","[(296489, 296573), (559871, 559952)]","[(8300, 8380), (11666, 11743)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_20078136.txt","3","5","3","4","1460562","61496","[(911, 1019), (1459167, 1459541), (1459772, 1460042), (1460048, 1460410)]","[(1598, 1699), (45882, 46225), (46305, 46559), (46565, 46905)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_20058779.txt","3","5","3","1","1460562","59321","[(1406112, 1406198)]","[(41898, 41981)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_40856407.txt","3","5","3","3","1460562","69100","[(125249, 125340), (501804, 501898), (506734, 506994)]","[(38906, 38993), (40306, 40396), (40527, 40773)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26288830.txt","3","5","3","2","1460562","19767","[(1448742, 1448835), (1449022, 1450031)]","[(548, 637), (651, 1554)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44871215.txt","3","5","3","1","1460562","45041","[(431973, 432180)]","[(42721, 42909)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44233404.txt","3","5","3","1","1460562","112372","[(1427836, 1427940)]","[(100968, 101064)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_26635938.txt","3","5","3","1","1460562","24329","[(600478, 600542)]","[(13614, 13674)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44162612.txt","3","5","3","2","1460562","9281","[(500944, 501009), (1458436, 1458532)]","[(1042, 1103), (4910, 4998)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44871040.txt","3","5","3","1","1460562","76712","[(937555, 937748)]","[(40272, 40453)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25487246.txt","3","5","3","1","1460562","6401","[(1030157, 1030224)]","[(4816, 4879)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_3831170.txt","3","5","3","9","1460562","34868","[(273041, 273159), (283685, 283780), (315935, 316064), (775948, 776133), (777577, 777678), (781365, 781551), (788666, 788770), (795347, 795523), (796015, 796076)]","[(2848, 2967), (3669, 3756), (17479, 17600), (18440, 18615), (19754, 19851), (23424, 23676), (24361, 24457), (24842, 25009), (25339, 25400)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44871370.txt","3","5","3","1","1460562","49606","[(1357711, 1358117)]","[(46364, 46730)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_3831501.txt","3","5","3","1","1460562","16753","[(67539, 67767)]","[(14385, 14603)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25650695.txt","3","5","3","1","1460562","18438","[(501111, 501159)]","[(6236, 6285)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25476736.txt","3","5","3","1","1460562","29202","[(93473, 93567)]","[(15048, 15132)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25478074.txt","3","5","3","9","1460562","24087","[(74870, 75052), (95274, 95383), (266970, 267146), (277482, 277611), (279009, 279167), (282124, 282402), (282191, 282525), (291658, 291890), (294030, 294128)]","[(8743, 8917), (9419, 9524), (16393, 16561), (17798, 17919), (17962, 18112), (18280, 18535), (18343, 18651), (18771, 18992), (19601, 19695)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_3178167.txt","3","5","3","1","1460562","31718","[(453290, 453363)]","[(6788, 6857)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_44871323.txt","3","5","3","2","1460562","32501","[(258458, 258545), (289277, 289501)]","[(5729, 5812), (23736, 23948)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_25504976.txt","3","5","3","2","1460562","50048","[(1316406, 1316547), (1316601, 1316706)]","[(39893, 40026), (40033, 40136)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2307_441652.txt","3","5","3","1","1460562","80379","[(46379, 46532)]","[(74997, 75142)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.html","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/3/ocr/journal-article-10.2979_jmodelite.35.4.32.txt","3","5","3","2","1460562","75906","[(671498, 671639), (707454, 707652)]","[(16394, 16527), (33630, 33811)]"
